Sample,Temp 1,Temp 2,Temp 3,Rate 1,Rate 2,Rate 3,Thick 1,Thick 2,Thick 3,Pressure
2755,393.4,433.1,151.6,0.15,0.23,0.01,0.12,0.188,0.02,5.55E-07
2756,393.4,433.1,151.6,0.15,0.23,0,0.121,0.189,0.02,5.55E-07
2757,393.4,433.1,151.5,0.15,0.23,0.03,0.121,0.189,0.02,5.55E-07
2758,393.4,433.1,151.4,0.15,0.23,0.02,0.121,0.19,0.02,5.55E-07
2759,393.4,433.1,151.4,0.15,0.23,0.01,0.122,0.19,0.02,5.55E-07
2760,393.4,433.2,151.3,0.15,0.23,0.03,0.122,0.191,0.02,5.55E-07
2761,393.4,433.2,151.3,0.15,0.22,0,0.122,0.191,0.02,5.55E-07
2762,393.4,433.2,151.2,0.15,0.23,0.04,0.122,0.191,0.02,5.55E-07
2763,393.4,433.2,151.2,0.15,0.22,0.01,0.123,0.192,0.02,5.55E-07
2764,393.4,433.2,151.1,0.16,0.22,0.03,0.123,0.192,0.02,5.55E-07
2765,393.4,433.2,151.1,0.15,0.23,0.03,0.123,0.193,0.02,5.55E-07
2766,393.4,433.2,151,0.16,0.23,0.01,0.124,0.193,0.02,5.54E-07
2767,393.4,433.2,150.9,0.15,0.22,0.03,0.124,0.194,0.02,5.54E-07
2768,393.4,433.2,150.8,0.15,0.22,0.01,0.124,0.194,0.02,5.54E-07
2769,393.4,433.2,150.7,0.15,0.22,0.03,0.124,0.194,0.02,5.54E-07
2770,393.4,433.2,150.6,0.15,0.22,0.03,0.125,0.195,0.02,5.54E-07
2771,393.4,433.2,150.6,0.15,0.22,0.03,0.125,0.195,0.02,5.54E-07
2772,393.4,433.2,150.5,0.15,0.22,0.02,0.125,0.196,0.02,5.54E-07
2773,393.4,433.2,150.4,0.15,0.22,0.02,0.126,0.196,0.02,5.54E-07
2774,393.4,433.2,150.4,0.16,0.22,0.04,0.126,0.196,0.02,5.54E-07
2775,393.4,433.2,150.4,0.15,0.22,0.03,0.126,0.197,0.02,5.54E-07
2776,393.4,433.2,150.4,0.15,0.22,0.03,0.126,0.197,0.02,5.54E-07
2777,393.4,433.2,150.5,0.15,0.22,0.03,0.127,0.198,0.021,5.59E-07
2778,393.4,433.2,150.5,0.15,0.22,0.02,0.127,0.198,0.021,5.6E-07
2779,393.4,433.2,150.5,0.15,0.22,0.02,0.127,0.198,0.021,5.6E-07
2780,393.4,433.2,150.5,0.15,0.21,0.03,0.128,0.199,0.021,5.54E-07
2781,393.4,433.1,150.5,0.15,0.21,0.05,0.128,0.199,0.021,5.54E-07
2782,393.3,433.1,150.5,0.15,0.2,0.04,0.128,0.2,0.021,5.53E-07
2783,393.3,433,150.5,0.14,0.2,0.03,0.129,0.2,0.021,5.53E-07
2784,393.2,432.9,150.5,0.14,0.19,0.03,0.129,0.2,0.021,5.52E-07
2785,393.2,432.8,150.4,0.14,0.19,0.03,0.129,0.201,0.021,5.52E-07
2786,393.1,432.6,150.4,0.13,0.18,0.03,0.129,0.201,0.021,5.51E-07
2787,393,432.5,150.3,0.13,0.18,0.03,0.13,0.201,0.021,5.51E-07
2788,392.8,432.3,150.3,0.12,0.18,0.03,0.13,0.202,0.021,5.5E-07
2789,392.7,432.1,150.2,0.13,0.18,0.03,0.13,0.202,0.021,5.5E-07
2790,392.5,431.9,150.2,0.12,0.17,0.03,0.13,0.202,0.021,5.5E-07
2791,392.4,431.7,150.1,0.12,0.17,0.03,0.131,0.203,0.021,5.49E-07
2792,392.2,431.4,150,0.12,0.17,0.03,0.131,0.203,0.021,5.49E-07
2793,392,431.2,149.9,0.11,0.17,0.02,0.131,0.203,0.021,5.49E-07
2794,391.8,431,149.8,0.11,0.17,0.02,0.131,0.204,0.021,5.49E-07
2795,391.6,430.8,149.7,0.11,0.17,0.01,0.131,0.204,0.021,5.48E-07
2796,391.4,430.5,149.7,0.1,0.17,0.04,0.132,0.204,0.021,5.48E-07
2797,391.2,430.3,149.6,0.11,0.17,0.03,0.132,0.205,0.022,5.48E-07
2798,391,430.1,149.5,0.11,0.16,0.02,0.132,0.205,0.022,5.48E-07
2799,390.8,429.9,149.5,0.1,0.16,0.03,0.132,0.205,0.022,5.47E-07
2800,390.6,429.7,149.3,0.1,0.16,0.03,0.132,0.205,0.022,5.47E-07
2801,390.3,429.5,149.2,0.1,0.16,0.01,0.132,0.206,0.022,5.47E-07
2802,390.1,429.2,149.1,0.1,0.15,0.03,0.133,0.206,0.022,5.46E-07
2803,389.9,429,149.1,0.1,0.15,0.03,0.133,0.206,0.022,5.46E-07
2804,389.6,428.8,149,0.09,0.15,0.03,0.133,0.207,0.022,5.46E-07
2805,389.4,428.5,149,0.1,0.15,0.02,0.133,0.207,0.022,5.45E-07
2806,389.1,428.3,148.9,0.09,0.14,0.02,0.133,0.207,0.022,5.45E-07
2807,388.9,428,148.9,0.09,0.14,0.03,0.133,0.208,0.022,5.45E-07
2808,388.7,427.8,148.9,0.09,0.14,0.03,0.134,0.208,0.022,5.44E-07
2809,388.4,427.5,148.8,0.09,0.14,0.02,0.134,0.208,0.022,5.44E-07
2810,388.2,427.3,148.8,0.08,0.14,0.03,0.134,0.208,0.022,5.44E-07
2811,387.9,427,148.7,0.09,0.14,0.03,0.134,0.209,0.022,5.44E-07
2812,387.7,426.7,148.6,0.08,0.13,0.04,0.134,0.209,0.022,5.43E-07
2813,387.4,426.5,148.6,0.09,0.13,0.03,0.135,0.209,0.022,5.43E-07
2814,387.1,426.2,148.5,0.08,0.13,0.02,0.135,0.209,0.022,5.43E-07
2815,386.9,425.9,148.5,0.08,0.13,0.01,0.135,0.21,0.022,5.42E-07
2816,386.7,425.7,148.4,0.08,0.13,0.01,0.135,0.21,0.022,5.42E-07
2817,386.4,425.4,148.4,0.08,0.13,0.02,0.135,0.21,0.022,5.42E-07
2818,386.1,425.1,148.4,0.07,0.12,0.03,0.135,0.21,0.022,5.41E-07
2819,385.8,424.8,148.4,0.07,0.12,0.03,0.135,0.21,0.023,5.41E-07
2820,385.6,424.6,148.4,0.07,0.12,0.03,0.136,0.211,0.023,5.41E-07
2821,385.3,424.3,148.3,0.07,0.12,0.02,0.136,0.211,0.023,5.41E-07
2822,385,424.1,148.3,0.08,0.12,0.03,0.136,0.211,0.023,5.4E-07
2823,384.7,423.8,148.3,0.07,0.12,0.02,0.136,0.211,0.023,5.4E-07
2824,384.5,423.5,148.3,0.07,0.12,0.02,0.136,0.211,0.023,5.4E-07
2825,384.2,423.2,148.3,0.07,0.11,0.03,0.136,0.212,0.023,5.4E-07
2826,383.9,423,148.3,0.06,0.11,0.02,0.136,0.212,0.023,5.39E-07
2827,383.6,422.7,148.3,0.06,0.11,0.03,0.136,0.212,0.023,5.39E-07
2828,383.4,422.4,148.3,0.07,0.11,0.02,0.137,0.212,0.023,5.39E-07
2829,383.1,422.2,148.3,0.06,0.11,0.03,0.137,0.213,0.023,5.38E-07
2830,382.8,421.9,148.3,0.06,0.11,0.02,0.137,0.213,0.023,5.38E-07
2831,382.5,421.6,148.3,0.06,0.1,0.02,0.137,0.213,0.023,5.38E-07
2832,382.2,421.3,148.3,0.06,0.1,0.02,0.137,0.213,0.023,5.38E-07
2833,381.9,421.1,148.3,0.06,0.1,0.02,0.137,0.213,0.023,5.37E-07
2834,381.7,420.8,148.3,0.06,0.1,0.02,0.137,0.214,0.023,5.37E-07
2835,381.4,420.5,148.3,0.06,0.1,0.03,0.137,0.214,0.023,5.37E-07
2836,381.1,420.2,148.3,0.06,0.1,0.01,0.138,0.214,0.023,5.37E-07
2837,380.9,419.9,148.3,0.05,0.1,0.02,0.138,0.214,0.023,5.36E-07
2838,380.6,419.6,148.3,0.06,0.1,0.02,0.138,0.214,0.023,5.36E-07
2839,380.3,419.4,148.3,0.06,0.09,0.03,0.138,0.214,0.023,5.36E-07
2840,380,419.1,148.2,0.06,0.09,0.02,0.138,0.215,0.023,5.35E-07
2841,379.8,418.8,148.2,0.05,0.09,0.02,0.138,0.215,0.023,5.35E-07
2842,379.5,418.5,148.2,0.05,0.09,0.03,0.138,0.215,0.024,5.35E-07
2843,379.2,418.2,148.1,0.05,0.09,0.02,0.138,0.215,0.024,5.35E-07
2844,378.9,418,148.1,0.05,0.09,0.02,0.138,0.215,0.024,5.34E-07
2845,378.6,417.7,148,0.05,0.08,0,0.138,0.215,0.024,5.34E-07
2846,378.3,417.4,148,0.05,0.09,0.01,0.138,0.216,0.024,5.34E-07
2847,378.1,417.1,147.9,0.05,0.09,0.04,0.139,0.216,0.024,5.34E-07
2848,377.8,416.9,147.9,0.05,0.08,0.03,0.139,0.216,0.024,5.33E-07
2849,377.5,416.5,147.9,0.04,0.08,0.03,0.139,0.216,0.024,5.33E-07
2850,377.2,416.3,147.8,0.05,0.08,0.03,0.139,0.216,0.024,5.33E-07
2851,376.9,416,147.8,0.04,0.08,0.04,0.139,0.216,0.024,5.33E-07
2852,376.6,415.7,147.7,0.04,0.08,0.02,0.139,0.217,0.024,5.32E-07
2853,376.3,415.4,147.6,0.04,0.08,0.01,0.139,0.217,0.024,5.32E-07
2854,376,415.1,147.6,0.04,0.08,0.03,0.139,0.217,0.024,5.32E-07
2855,375.8,414.9,147.5,0.05,0.08,0.04,0.139,0.217,0.024,5.31E-07
2856,375.5,414.6,147.4,0.04,0.08,0.02,0.139,0.217,0.024,5.31E-07
2857,375.2,414.3,147.4,0.04,0.07,0.03,0.139,0.217,0.024,5.31E-07
2858,374.9,414,147.3,0.04,0.07,0.01,0.14,0.217,0.024,5.31E-07
2859,374.6,413.7,147.3,0.04,0.07,0.01,0.14,0.218,0.024,5.3E-07
2860,374.3,413.4,147.2,0.04,0.07,0.02,0.14,0.218,0.024,5.3E-07
2861,374,413.1,147.1,0.04,0.07,0.02,0.14,0.218,0.024,5.3E-07
2862,373.8,412.9,147.1,0.04,0.07,0.03,0.14,0.218,0.024,5.3E-07
2863,373.5,412.6,147,0.04,0.07,0.02,0.14,0.218,0.024,5.29E-07
2864,373.2,412.3,146.9,0.04,0.07,0.02,0.14,0.218,0.024,5.29E-07
2865,372.9,412,146.9,0.03,0.07,0.03,0.14,0.218,0.024,5.29E-07
2866,372.6,411.7,146.8,0.04,0.07,0.02,0.14,0.218,0.024,5.28E-07
2867,372.3,411.4,146.7,0.04,0.07,0.02,0.14,0.219,0.025,5.28E-07
2868,372.1,411.1,146.7,0.04,0.06,0.03,0.14,0.219,0.025,5.28E-07
2869,371.8,410.9,146.6,0.04,0.06,0.01,0.14,0.219,0.025,5.28E-07
2870,371.5,410.6,146.5,0.03,0.06,0.02,0.14,0.219,0.025,5.27E-07
2871,371.2,410.3,146.4,0.04,0.06,0.02,0.14,0.219,0.025,5.27E-07
2872,370.9,410,146.3,0.03,0.06,0.02,0.14,0.219,0.025,5.27E-07
2873,370.6,409.7,146.2,0.03,0.06,0.02,0.141,0.219,0.025,5.27E-07
2874,370.4,409.4,146.1,0.03,0.06,0.02,0.141,0.219,0.025,5.26E-07
2875,370,409.1,146,0.03,0.06,0.02,0.141,0.219,0.025,5.26E-07
2876,369.8,408.8,145.9,0.03,0.06,0.01,0.141,0.22,0.025,5.26E-07
2877,369.5,408.5,145.8,0.03,0.06,0,0.141,0.22,0.025,5.25E-07
2878,369.2,408.3,145.6,0.03,0.06,0.02,0.141,0.22,0.025,5.25E-07
2879,368.9,408,145.5,0.03,0.05,0,0.141,0.22,0.025,5.25E-07
2880,368.6,407.7,145.4,0.03,0.05,0.01,0.141,0.22,0.025,5.25E-07
2881,368.3,407.4,145.3,0.03,0.05,0,0.141,0.22,0.025,5.24E-07
2882,368,407.1,145.1,0.03,0.05,0.01,0.141,0.22,0.025,5.24E-07
2883,367.7,406.8,145,0.03,0.05,0.01,0.141,0.22,0.025,5.24E-07
2884,367.4,406.5,144.8,0.03,0.05,0,0.141,0.22,0.025,5.24E-07
2885,367.1,406.2,144.6,0.03,0.05,0.01,0.141,0.22,0.025,5.23E-07
2886,366.8,405.9,144.5,0.03,0.05,0,0.141,0.221,0.025,5.23E-07
2887,366.5,405.7,144.3,0.03,0.05,0.02,0.141,0.221,0.025,5.23E-07
2888,366.2,405.4,144.2,0.03,0.05,-0.01,0.141,0.221,0.025,5.22E-07
2889,365.9,405.1,144,0.03,0.05,-0.01,0.141,0.221,0.025,5.22E-07
2890,365.7,404.8,143.9,0.03,0.05,-0.02,0.142,0.221,0.025,5.22E-07
2891,365.4,404.5,143.8,0.03,0.04,-0.03,0.142,0.221,0.025,5.21E-07
2892,365.1,404.2,143.7,0.03,0.05,-0.04,0.142,0.221,0.025,5.21E-07
2893,364.8,403.9,143.6,0.03,0.04,-0.03,0.142,0.221,0.025,5.21E-07
2894,364.5,403.6,143.5,0.03,0.04,-0.03,0.142,0.221,0.025,5.21E-07
2895,364.2,403.3,143.3,0.03,0.04,-0.04,0.142,0.221,0.025,5.2E-07
2896,364,403,143.2,0.03,0.04,-0.05,0.142,0.221,0.024,5.2E-07
2897,363.6,402.7,143,0.03,0.04,-0.06,0.142,0.221,0.024,5.2E-07
2898,363.4,402.4,142.9,0.03,0.04,-0.06,0.142,0.222,0.024,5.19E-07
2899,363.1,402.1,142.7,0.03,0.04,-0.07,0.142,0.222,0.024,5.19E-07
2900,362.8,401.8,142.6,0.03,0.04,-0.07,0.142,0.222,0.024,5.19E-07
2901,362.5,401.6,142.4,0.03,0.04,-0.07,0.142,0.222,0.024,5.18E-07
2902,362.2,401.3,142.3,0.03,0.03,-0.09,0.142,0.222,0.024,5.18E-07
2903,361.9,401,142.1,0.03,0.03,-0.07,0.142,0.222,0.023,5.18E-07
2904,361.6,400.7,142,0.03,0.03,-0.1,0.142,0.222,0.023,5.17E-07
2905,361.4,400.4,141.8,0.03,0.03,-0.1,0.142,0.222,0.023,5.17E-07
2906,361,400.1,141.6,0.03,0.03,-0.1,0.142,0.222,0.023,5.16E-07
2907,360.7,399.8,141.5,0.03,0.03,-0.1,0.142,0.222,0.023,5.16E-07
2908,360.4,399.5,141.4,0.03,0.03,-0.09,0.142,0.222,0.023,5.16E-07
2909,360.1,399.2,141.3,0.02,0.03,-0.12,0.143,0.222,0.022,5.15E-07
2910,359.8,398.9,141.1,0.03,0.03,-0.11,0.143,0.222,0.022,5.15E-07
2911,359.5,398.6,141,0.03,0.03,-0.11,0.143,0.222,0.022,5.15E-07
2912,359.2,398.3,140.8,0.02,0.02,-0.11,0.143,0.222,0.022,5.15E-07
2913,358.9,398,140.7,0.02,0.02,-0.05,0.143,0.222,0.022,5.14E-07
2914,358.6,397.7,140.5,0.03,0.02,-0.1,0.143,0.222,0.021,5.14E-07
2915,358.3,397.4,140.4,0.02,0.02,-0.12,0.143,0.222,0.021,5.13E-07
2916,358,397.1,140.3,0.02,0.02,-0.1,0.143,0.222,0.021,5.13E-07
2917,357.8,396.8,140.2,0.02,0.02,-0.1,0.143,0.223,0.021,5.13E-07
2918,357.4,396.5,140,0.02,0.02,-0.11,0.143,0.223,0.021,5.13E-07
2919,357.2,396.2,139.9,0.02,0.02,-0.08,0.143,0.223,0.02,5.12E-07
2920,356.9,395.9,139.8,0.02,0.01,-0.09,0.143,0.223,0.02,5.12E-07
2921,356.6,395.6,139.7,0.02,0.01,-0.09,0.143,0.223,0.02,5.12E-07
2922,356.3,395.3,139.6,0.02,0.01,-0.09,0.143,0.223,0.02,5.11E-07
2923,356,395,139.5,0.02,0.01,-0.09,0.143,0.223,0.02,5.11E-07
2924,355.7,394.7,139.4,0.02,0.01,-0.1,0.143,0.223,0.019,5.1E-07
2925,355.4,394.4,139.3,0.02,0.01,-0.07,0.143,0.223,0.019,5.1E-07
2926,355.1,394.1,139.2,0.02,0.01,-0.09,0.143,0.223,0.019,5.1E-07
2927,354.8,393.8,139.1,0.02,0.01,-0.09,0.143,0.223,0.019,5.1E-07
2928,354.6,393.6,139,0.01,0.01,-0.08,0.143,0.223,0.019,5.09E-07
2929,354.3,393.3,138.9,0.01,0.01,-0.09,0.143,0.223,0.019,5.09E-07
2930,354,393,138.8,0.01,0,-0.09,0.143,0.223,0.019,5.08E-07
2931,353.7,392.7,138.8,0.01,0,-0.09,0.143,0.223,0.018,5.08E-07
2932,353.4,392.4,138.7,0.01,0,-0.11,0.143,0.223,0.018,5.08E-07
2933,353.1,392.1,138.6,0.01,0,-0.07,0.143,0.223,0.018,5.08E-07
2934,352.8,391.8,138.6,0.01,0,-0.09,0.143,0.223,0.018,5.07E-07
2935,352.5,391.5,138.5,0.01,0,-0.07,0.143,0.223,0.018,5.07E-07
2936,352.2,391.2,138.4,0.01,0,-0.08,0.143,0.223,0.018,5.07E-07
2937,351.9,390.9,138.4,0.01,0,-0.06,0.143,0.223,0.018,5.07E-07
2938,351.6,390.6,138.3,0,0,-0.06,0.143,0.223,0.017,5.06E-07
2939,351.3,390.3,138.2,0,0,-0.07,0.143,0.223,0.017,5.06E-07
2940,351,390,138.2,0,-0.01,-0.07,0.143,0.223,0.017,5.06E-07
2941,350.7,389.7,138.1,0.01,0,-0.07,0.143,0.223,0.017,5.05E-07
2942,350.4,389.4,138,0.01,0,-0.08,0.143,0.223,0.017,5.05E-07
2943,350.1,389.1,138,0,-0.01,-0.08,0.143,0.223,0.017,5.05E-07
2944,349.8,388.8,137.9,0,-0.01,-0.09,0.143,0.223,0.017,5.04E-07
2945,349.5,388.5,137.8,0.01,-0.01,-0.06,0.143,0.223,0.016,5.04E-07
2946,349.2,388.2,137.7,0.01,-0.01,-0.07,0.143,0.223,0.016,5.04E-07
2947,348.9,387.9,137.6,0,-0.01,-0.08,0.143,0.223,0.016,5.03E-07
2948,348.6,387.6,137.5,0,-0.01,-0.06,0.143,0.223,0.016,5.03E-07
2949,348.3,387.3,137.4,0,-0.01,-0.07,0.143,0.223,0.016,5.03E-07
2950,348,387,137.4,0,-0.01,-0.07,0.143,0.223,0.016,5.03E-07
2951,347.7,386.7,137.3,0,-0.01,-0.08,0.143,0.223,0.016,5.02E-07
2952,347.4,386.4,137.2,0,-0.01,-0.07,0.143,0.223,0.015,5.02E-07
2953,347.1,386.1,137.2,0.01,-0.01,-0.06,0.143,0.222,0.015,5.02E-07
2954,346.8,385.8,137.1,0,-0.01,-0.07,0.143,0.222,0.015,5.01E-07
2955,346.5,385.5,137,0,-0.01,-0.07,0.143,0.222,0.015,5.01E-07
2956,346.2,385.2,137,0,-0.01,-0.08,0.143,0.222,0.015,5.01E-07
2957,345.9,384.9,137,0,-0.01,-0.08,0.143,0.222,0.015,5.01E-07
2958,345.6,384.6,136.9,0,-0.01,-0.08,0.143,0.222,0.015,5E-07
2959,345.3,384.3,136.8,0,-0.02,-0.07,0.143,0.222,0.014,5E-07
2960,345,384,136.8,0,-0.02,-0.06,0.143,0.222,0.014,5E-07
2961,344.7,383.7,136.8,0,-0.02,-0.07,0.143,0.222,0.014,4.99E-07
2962,344.4,383.4,136.8,0,-0.02,-0.07,0.143,0.222,0.014,4.99E-07
2963,344.1,383.1,136.8,0,-0.02,-0.08,0.143,0.222,0.014,4.99E-07
2964,343.8,382.8,136.7,0,-0.02,-0.09,0.143,0.222,0.014,4.98E-07
2965,343.5,382.5,136.7,0,-0.02,-0.08,0.143,0.222,0.014,4.98E-07
2966,343.2,382.2,136.7,0,-0.02,-0.07,0.143,0.222,0.013,4.98E-07
2967,342.9,381.9,136.7,0,-0.02,-0.08,0.143,0.222,0.013,4.98E-07
2968,342.6,381.6,136.7,0,-0.02,-0.07,0.143,0.222,0.013,4.97E-07
2969,342.3,381.3,136.7,0,-0.02,-0.09,0.143,0.222,0.013,4.97E-07
2970,342,381,136.8,0,-0.02,-0.07,0.143,0.222,0.013,4.97E-07
2971,341.7,380.7,136.8,0,-0.02,-0.09,0.143,0.222,0.013,4.96E-07
2972,341.4,380.4,136.8,0,-0.02,-0.09,0.143,0.222,0.012,4.96E-07
2973,341.1,380.1,136.9,0,-0.02,-0.09,0.143,0.222,0.012,4.96E-07
2974,340.8,379.8,136.9,0,-0.02,-0.07,0.143,0.222,0.012,4.95E-07
2975,340.5,379.5,136.9,0,-0.02,-0.1,0.143,0.222,0.012,4.95E-07
2976,340.2,379.2,137,0,-0.02,-0.08,0.143,0.222,0.012,4.95E-07
2977,339.9,378.9,137,0,-0.03,-0.09,0.143,0.222,0.012,4.95E-07
2978,339.6,378.6,137.1,0,-0.03,-0.08,0.143,0.222,0.012,4.94E-07
2979,339.3,378.3,137.2,0,-0.03,-0.08,0.143,0.222,0.011,4.94E-07
2980,339,378,137.3,0,-0.03,-0.1,0.143,0.221,0.011,4.94E-07
2981,338.7,377.7,137.4,-0.01,-0.03,-0.09,0.143,0.221,0.011,4.93E-07
2982,338.3,377.4,137.5,-0.01,-0.03,-0.09,0.143,0.221,0.011,4.93E-07
2983,338.1,377.1,137.7,0,-0.03,-0.09,0.143,0.221,0.011,4.93E-07
2984,337.8,376.8,137.9,-0.01,-0.03,-0.09,0.143,0.221,0.011,4.93E-07
2985,337.4,376.5,138,-0.01,-0.03,-0.1,0.143,0.221,0.01,4.92E-07
2986,337.2,376.2,138.2,-0.01,-0.03,-0.1,0.143,0.221,0.01,4.92E-07
2987,336.8,375.9,138.3,-0.01,-0.03,-0.09,0.143,0.221,0.01,4.92E-07
2988,336.6,375.6,138.4,-0.01,-0.03,-0.09,0.143,0.221,0.01,4.91E-07
2989,336.2,375.3,138.6,-0.01,-0.03,-0.1,0.143,0.221,0.01,4.91E-07
2990,336,374.9,138.7,-0.01,-0.03,-0.08,0.143,0.221,0.009,4.91E-07
2991,335.7,374.7,138.8,-0.01,-0.03,-0.09,0.143,0.221,0.009,4.9E-07
2992,335.4,374.3,139,-0.01,-0.03,-0.09,0.143,0.221,0.009,4.9E-07
2993,335,374.1,139.1,-0.01,-0.03,-0.09,0.143,0.221,0.009,4.9E-07
2994,334.8,373.7,139.2,-0.01,-0.03,-0.1,0.143,0.221,0.009,4.9E-07
2995,334.5,373.5,139.2,-0.01,-0.03,-0.08,0.143,0.221,0.009,4.89E-07
2996,334.2,373.1,139.2,-0.01,-0.03,-0.09,0.143,0.221,0.008,4.89E-07
2997,333.8,372.9,139.2,-0.01,-0.04,-0.09,0.143,0.22,0.008,4.89E-07
2998,333.6,372.5,139.1,-0.01,-0.03,-0.1,0.143,0.22,0.008,4.89E-07
2999,333.2,372.3,139.1,-0.01,-0.03,-0.08,0.143,0.22,0.008,4.88E-07
3000,333,371.9,139,0,-0.03,-0.09,0.143,0.22,0.008,4.88E-07
3001,332.6,371.6,139,-0.01,-0.04,-0.09,0.143,0.22,0.008,4.88E-07
3002,332.3,371.3,138.9,-0.02,-0.04,-0.11,0.143,0.22,0.007,4.88E-07
3003,332,371,138.7,-0.01,-0.04,-0.09,0.143,0.22,0.007,4.87E-07
3004,331.7,370.7,138.5,-0.01,-0.04,-0.11,0.143,0.22,0.007,4.87E-07
3005,331.4,370.4,138.4,-0.01,-0.04,-0.09,0.143,0.22,0.007,4.87E-07
3006,331.1,370.1,138.2,-0.01,-0.04,-0.08,0.143,0.22,0.007,4.87E-07
3007,330.8,369.8,137.9,-0.02,-0.04,-0.09,0.143,0.22,0.007,4.86E-07
3008,330.5,369.5,137.6,-0.01,-0.04,-0.1,0.143,0.22,0.006,4.86E-07
3009,330.2,369.2,137.3,-0.01,-0.04,-0.08,0.143,0.22,0.006,4.86E-07
3010,329.9,368.9,137.1,-0.01,-0.04,-0.1,0.143,0.22,0.006,4.85E-07
3011,329.6,368.6,136.8,-0.02,-0.04,-0.08,0.143,0.22,0.006,4.85E-07
3012,329.3,368.3,136.5,-0.01,-0.04,-0.07,0.143,0.219,0.006,4.85E-07
3013,329,368,136.2,-0.02,-0.04,-0.08,0.143,0.219,0.006,4.85E-07
3014,328.7,367.7,135.9,-0.01,-0.04,-0.08,0.143,0.219,0.005,4.84E-07
3015,328.4,367.4,135.5,-0.01,-0.04,-0.08,0.143,0.219,0.005,4.84E-07
3016,328.1,367.1,135.1,-0.01,-0.04,-0.09,0.143,0.219,0.005,4.84E-07
3017,327.8,366.8,134.8,-0.02,-0.04,-0.09,0.143,0.219,0.005,4.84E-07
3018,327.5,366.5,134.6,-0.01,-0.04,-0.06,0.143,0.219,0.005,4.83E-07
3019,327.2,366.2,134.3,-0.02,-0.04,-0.07,0.143,0.219,0.005,4.83E-07
3020,326.9,365.9,134.1,-0.02,-0.04,-0.08,0.142,0.219,0.005,4.83E-07
3021,326.6,365.6,133.8,-0.01,-0.04,-0.06,0.142,0.219,0.004,4.83E-07
3022,326.3,365.3,133.5,-0.02,-0.04,-0.07,0.142,0.219,0.004,4.83E-07
3023,326,365,133.2,-0.01,-0.04,-0.08,0.142,0.219,0.004,4.82E-07
3024,325.7,364.7,133,-0.01,-0.04,-0.06,0.142,0.219,0.004,4.82E-07
3025,325.4,364.4,132.8,-0.01,-0.04,-0.05,0.142,0.219,0.004,4.82E-07
3026,325.1,364.1,132.6,-0.02,-0.04,-0.05,0.142,0.218,0.004,4.82E-07
3027,324.8,363.8,132.4,-0.02,-0.04,-0.06,0.142,0.218,0.004,4.82E-07
3028,324.5,363.5,132.2,-0.01,-0.04,-0.04,0.142,0.218,0.004,4.81E-07
3029,324.2,363.1,132.1,-0.02,-0.04,-0.06,0.142,0.218,0.003,4.81E-07
3030,323.8,362.9,131.9,-0.02,-0.04,-0.04,0.142,0.218,0.003,4.81E-07
3031,323.5,362.5,131.8,-0.02,-0.04,-0.05,0.142,0.218,0.003,4.8E-07
3032,323.2,362.2,131.6,-0.02,-0.04,-0.04,0.142,0.218,0.003,4.8E-07
3033,322.9,361.9,131.4,-0.02,-0.04,-0.04,0.142,0.218,0.003,4.8E-07
3034,322.6,361.6,131.3,-0.02,-0.04,-0.04,0.142,0.218,0.003,4.8E-07
3035,322.3,361.3,131,-0.02,-0.04,-0.04,0.142,0.218,0.003,4.8E-07
3036,322,361,130.8,-0.02,-0.04,-0.04,0.142,0.218,0.003,4.79E-07
3037,321.7,360.7,130.6,-0.01,-0.04,-0.03,0.142,0.218,0.003,4.79E-07
3038,321.4,360.4,130.5,-0.02,-0.04,-0.04,0.142,0.218,0.003,4.79E-07
3039,321.1,360.1,130.3,-0.02,-0.04,-0.05,0.142,0.218,0.003,4.79E-07
3040,320.8,359.8,130.2,-0.02,-0.04,-0.05,0.142,0.217,0.003,4.79E-07
3041,320.5,359.5,130.1,-0.02,-0.04,-0.05,0.142,0.217,0.003,4.78E-07
3042,320.1,359.2,129.9,-0.02,-0.04,-0.03,0.142,0.217,0.002,4.78E-07
3043,319.9,358.9,129.7,-0.02,-0.04,-0.03,0.142,0.217,0.002,4.78E-07
3044,319.5,358.6,129.6,-0.02,-0.04,-0.04,0.142,0.217,0.002,4.78E-07
3045,319.3,358.3,129.3,-0.02,-0.04,-0.03,0.142,0.217,0.002,4.78E-07
3046,318.9,358,129.1,-0.02,-0.03,-0.02,0.142,0.217,0.002,4.77E-07
3047,318.7,357.7,128.9,-0.02,-0.03,-0.02,0.142,0.217,0.002,4.77E-07
3048,318.3,357.4,128.7,-0.02,-0.04,-0.01,0.142,0.217,0.002,4.77E-07
3049,318,357.1,128.4,-0.02,-0.04,-0.01,0.142,0.217,0.002,4.77E-07
3050,317.7,356.8,128.2,-0.02,-0.04,-0.01,0.142,0.217,0.002,4.77E-07
3051,317.4,356.5,128,-0.02,-0.04,-0.01,0.141,0.217,0.002,4.76E-07
3052,317.1,356.2,127.7,-0.02,-0.03,-0.01,0.141,0.217,0.002,4.76E-07
3053,316.8,355.9,127.5,-0.02,-0.03,0,0.141,0.217,0.002,4.76E-07
3054,316.5,355.5,127.2,-0.02,-0.03,-0.02,0.141,0.216,0.002,4.76E-07
3055,316.2,355.3,127,-0.02,-0.03,-0.02,0.141,0.216,0.002,4.76E-07
