Sample,Temp 1,Temp 2,Temp 3,Rate 1,Rate 2,Rate 3,Thick 1,Thick 2,Thick 3,Pressure
295,216.3,20.7,119.3,0.0,0.0,0.02,-0.0,0.0,0.004,2.39e-06
296,216.8,20.7,119.5,0.0,0.0,0.01,-0.0,0.0,0.004,2.39e-06
297,217.2,20.7,119.7,0.0,0.0,0.01,-0.0,0.0,0.004,2.39e-06
298,217.7,20.7,119.9,0.0,0.0,0.02,-0.0,0.0,0.004,2.38e-06
299,218.2,20.7,120.0,0.0,0.0,0.01,-0.0,0.0,0.004,2.39e-06
300,218.7,20.7,120.1,0.0,0.0,0.01,-0.0,0.0,0.004,2.39e-06
301,219.1,20.7,120.3,0.0,0.0,0.01,-0.0,0.0,0.004,2.39e-06
302,219.7,20.7,120.4,0.0,0.0,0.02,-0.0,0.0,0.004,2.39e-06
303,220.1,20.7,120.5,0.0,0.0,0.01,-0.0,0.0,0.004,2.39e-06
304,220.6,20.7,120.7,0.0,0.0,0.01,-0.0,0.0,0.004,2.39e-06
305,221.1,20.7,120.8,0.0,0.0,0.01,-0.0,0.0,0.004,2.38e-06
306,221.5,20.7,120.9,0.0,0.0,0.02,-0.0,0.0,0.004,2.38e-06
307,222.0,20.7,121.1,0.0,0.0,0.02,-0.0,0.0,0.004,2.38e-06
308,222.5,20.7,121.2,0.01,0.0,0.02,-0.0,0.0,0.004,2.39e-06
309,223.0,20.7,121.4,0.0,0.0,0.01,-0.0,0.0,0.005,2.38e-06
310,223.5,20.7,121.5,0.01,0.0,0.02,-0.0,0.0,0.005,2.38e-06
311,223.9,20.7,121.6,0.0,0.0,0.02,-0.0,0.0,0.005,2.38e-06
312,224.4,20.7,121.7,0.0,0.0,0.0,-0.0,0.0,0.005,2.38e-06
313,224.9,20.7,121.8,0.0,0.0,-0.01,-0.0,0.0,0.005,2.38e-06
314,225.4,20.7,121.9,0.0,0.0,0.01,-0.0,0.0,0.005,2.38e-06
315,225.9,20.7,122.0,0.0,0.0,0.01,-0.0,0.0,0.005,2.38e-06
316,226.4,20.7,122.0,0.0,0.0,0.02,-0.0,0.0,0.005,2.38e-06
317,226.8,20.7,122.1,0.0,0.0,0.0,-0.0,0.0,0.005,2.38e-06
318,227.3,20.7,122.1,0.0,0.0,0.01,-0.0,0.0,0.005,2.38e-06
319,227.8,20.7,122.2,0.0,0.0,0.02,-0.0,0.0,0.005,2.38e-06
320,228.2,20.7,122.3,0.0,0.0,0.01,-0.0,0.0,0.005,2.38e-06
321,228.7,20.7,122.4,0.0,0.0,0.01,-0.0,0.0,0.005,2.38e-06
322,229.2,20.7,122.6,0.0,0.0,0.01,-0.0,0.0,0.005,2.38e-06
323,229.7,20.7,122.7,0.0,0.0,0.01,-0.0,0.0,0.005,2.38e-06
324,230.2,20.7,122.8,0.0,0.0,0.01,-0.0,0.0,0.005,2.38e-06
325,230.6,20.7,122.9,0.0,0.0,0.02,-0.0,0.0,0.005,2.38e-06
326,231.1,20.7,123.0,0.0,0.0,0.01,-0.0,0.0,0.005,2.38e-06
327,231.6,20.7,123.0,0.0,0.0,0.01,-0.0,0.0,0.005,2.38e-06
328,232.1,20.7,123.0,0.0,0.0,0.01,-0.0,0.0,0.005,2.38e-06
329,232.5,20.7,123.0,0.0,0.0,0.01,-0.0,0.0,0.005,2.38e-06
330,233.0,20.7,123.1,0.01,0.0,0.03,-0.0,0.0,0.005,2.38e-06
331,233.5,20.7,123.1,0.0,0.0,0.01,-0.0,0.0,0.005,2.38e-06
332,234.0,20.7,123.2,-0.0,0.0,0.01,-0.0,0.0,0.005,2.38e-06
333,234.5,20.7,123.2,0.0,0.0,0.0,0.0,0.0,0.005,2.38e-06
334,234.9,20.7,123.3,0.0,0.0,0.02,0.0,0.0,0.005,2.38e-06
335,235.4,20.8,123.4,0.0,0.0,0.02,0.0,0.0,0.005,2.38e-06
336,235.9,20.8,123.5,0.0,0.0,0.02,0.0,0.0,0.005,2.38e-06
337,236.4,20.8,123.5,0.0,0.0,0.01,0.0,0.0,0.005,2.38e-06
338,236.8,20.8,123.6,0.0,0.0,0.02,0.0,0.0,0.005,2.38e-06
339,237.3,20.8,123.7,0.0,0.0,0.02,0.0,0.0,0.005,2.38e-06
340,237.8,20.8,123.7,0.0,0.0,0.01,0.0,0.0,0.006,2.38e-06
341,238.3,20.8,123.7,0.0,0.0,0.01,0.0,0.0,0.006,2.38e-06
342,238.8,20.8,123.7,0.0,0.0,0.02,0.0,0.0,0.006,2.38e-06
343,239.2,20.8,123.7,0.0,0.0,0.0,0.0,0.0,0.006,2.38e-06
344,239.7,20.8,123.7,0.0,0.0,0.01,0.0,0.0,0.006,2.38e-06
345,240.2,20.8,123.7,0.0,0.0,0.01,0.0,0.0,0.006,2.38e-06
346,240.7,20.8,123.7,0.0,0.0,0.02,0.0,0.0,0.006,2.37e-06
347,241.1,20.8,123.7,-0.0,0.0,0.0,0.0,0.0,0.006,2.37e-06
348,241.6,20.8,123.8,0.0,0.0,0.01,0.0,0.0,0.006,2.38e-06
349,242.1,20.8,123.8,0.0,0.0,0.01,0.0,0.0,0.006,2.37e-06
350,242.6,20.8,123.8,0.01,0.0,0.01,0.0,0.0,0.006,2.38e-06
351,243.1,20.8,123.9,0.0,0.0,0.01,0.0,0.0,0.006,2.37e-06
352,243.5,20.8,123.9,0.0,0.0,0.01,0.0,0.0,0.006,2.37e-06
353,244.0,20.8,124.0,0.01,0.0,0.01,0.0,0.0,0.006,2.37e-06
354,244.5,20.8,124.0,0.0,0.0,0.01,0.0,0.0,0.006,2.37e-06
355,244.9,20.8,124.0,0.0,0.0,0.01,0.0,0.0,0.006,2.37e-06
356,245.5,20.8,124.1,0.0,0.0,0.02,0.0,0.0,0.006,2.37e-06
357,245.9,20.8,124.1,0.0,0.0,0.02,0.0,0.0,0.006,2.37e-06
358,246.4,20.8,124.1,0.0,0.0,0.01,0.0,0.0,0.006,2.37e-06
359,246.9,20.8,124.1,0.0,0.0,0.01,0.0,0.0,0.006,2.37e-06
360,247.4,20.8,124.1,-0.0,0.0,0.01,0.0,0.0,0.006,2.37e-06
361,247.9,20.8,124.1,0.0,0.0,0.02,0.0,0.0,0.006,2.37e-06
362,248.3,20.8,124.1,0.0,0.0,0.01,0.0,0.0,0.006,2.37e-06
363,248.8,20.8,124.1,0.0,0.0,0.01,0.0,0.0,0.006,2.37e-06
364,249.3,20.8,124.1,0.0,0.0,0.02,0.0,0.0,0.006,2.37e-06
365,249.8,20.8,124.1,0.0,0.0,0.01,0.0,0.0,0.006,2.37e-06
366,250.3,20.8,124.1,0.0,0.0,0.02,0.0,0.0,0.006,2.37e-06
367,250.8,20.8,124.1,0.0,0.0,0.01,0.0,0.0,0.006,2.37e-06
368,251.3,20.8,124.1,0.0,0.0,-0.0,0.0,0.0,0.006,2.37e-06
369,251.7,20.8,124.1,0.0,0.0,0.01,0.0,0.0,0.006,2.37e-06
370,252.2,20.8,124.1,0.0,0.0,0.0,0.0,0.0,0.006,2.37e-06
371,252.7,20.8,124.1,-0.0,0.0,0.01,0.0,0.0,0.006,2.37e-06
372,253.1,20.8,124.1,-0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
373,253.6,20.8,124.1,0.0,0.0,0.02,0.0,0.0,0.007,2.37e-06
374,254.1,20.8,124.1,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
375,254.6,20.8,124.1,-0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
376,255.1,20.8,124.1,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
377,255.5,20.8,124.1,0.0,0.0,0.02,0.0,0.0,0.007,2.37e-06
378,256.0,20.8,124.1,0.01,0.0,0.01,0.0,0.0,0.007,2.37e-06
379,256.5,20.8,124.1,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
380,257.0,20.8,124.1,0.01,0.0,0.02,0.0,0.0,0.007,2.37e-06
381,257.4,20.8,124.1,0.0,0.0,0.0,0.0,0.0,0.007,2.37e-06
382,258.0,20.8,124.1,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
383,258.4,20.8,124.1,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
384,258.9,20.8,124.1,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
385,259.4,20.8,124.1,0.0,0.0,0.02,0.0,0.0,0.007,2.37e-06
386,259.9,20.8,124.1,-0.0,0.0,0.0,0.0,0.0,0.007,2.37e-06
387,260.3,20.8,124.1,0.0,0.0,0.02,0.0,0.0,0.007,2.37e-06
388,260.8,20.8,124.1,0.0,0.0,0.0,0.0,0.0,0.007,2.37e-06
389,261.3,20.8,124.1,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
390,261.8,20.8,124.1,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
391,262.3,20.9,124.1,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
392,262.7,20.9,124.0,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
393,263.2,20.9,124.0,0.0,0.0,0.02,0.0,0.0,0.007,2.37e-06
394,263.7,20.9,123.9,-0.0,0.0,0.0,0.0,0.0,0.007,2.37e-06
395,264.2,20.9,123.9,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
396,264.6,20.9,123.8,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
397,265.1,20.9,123.8,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
398,265.6,20.9,123.7,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
399,266.1,20.9,123.7,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
400,266.6,20.9,123.6,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
401,267.1,20.9,123.5,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
402,267.6,20.9,123.5,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
403,268.0,20.9,123.4,0.0,0.0,0.01,0.0,0.0,0.007,2.37e-06
404,268.5,20.9,123.4,0.0,0.0,0.02,0.0,0.0,0.008,2.37e-06
405,269.0,20.9,123.3,0.0,0.0,0.01,0.0,0.0,0.008,2.37e-06
406,269.4,20.9,123.3,0.0,0.0,0.01,0.0,0.0,0.008,2.37e-06
407,270.0,20.9,123.2,0.0,0.0,0.01,0.0,0.0,0.008,2.37e-06
408,270.5,20.9,123.2,0.0,0.0,0.01,0.0,0.0,0.008,2.37e-06
409,270.9,20.9,123.1,0.0,0.0,0.02,0.0,0.0,0.008,2.37e-06
410,271.4,20.9,123.1,0.0,0.0,0.0,0.0,0.0,0.008,2.37e-06
411,271.9,20.9,123.0,0.0,0.0,0.01,0.0,0.0,0.008,2.37e-06
412,272.4,20.9,123.0,0.0,0.0,0.01,0.0,0.0,0.008,2.37e-06
413,272.9,20.9,122.9,0.0,0.0,0.01,0.0,0.0,0.008,2.37e-06
414,273.4,20.9,122.9,0.0,0.0,0.01,0.0,0.0,0.008,2.37e-06
415,273.8,20.9,122.9,0.0,0.0,0.01,0.0,0.0,0.008,2.37e-06
416,274.4,20.9,122.9,0.0,0.0,0.01,0.0,0.0,0.008,2.37e-06
417,274.8,20.9,122.8,0.0,0.0,0.01,0.0,0.0,0.008,2.37e-06
418,275.3,20.9,122.8,0.0,0.0,0.01,0.001,0.0,0.008,2.37e-06
419,275.8,20.9,122.8,0.0,0.0,0.01,0.001,0.0,0.008,2.37e-06
420,276.3,20.9,122.8,0.0,0.0,0.01,0.001,0.0,0.008,2.37e-06
421,276.7,20.9,122.7,0.0,0.0,0.01,0.001,0.0,0.008,2.37e-06
422,277.2,20.9,122.7,0.01,0.0,0.01,0.001,0.0,0.008,2.37e-06
423,277.7,20.9,122.7,0.0,0.0,0.01,0.001,0.0,0.008,2.37e-06
424,278.2,20.9,122.7,0.0,0.0,0.02,0.001,0.0,0.008,2.37e-06
425,278.6,20.9,122.6,0.0,0.0,0.01,0.001,0.0,0.008,2.37e-06
426,279.1,20.9,122.6,0.0,0.0,0.03,0.001,0.0,0.008,2.37e-06
427,279.6,20.9,122.6,0.0,0.0,0.01,0.001,0.0,0.008,2.37e-06
428,280.1,20.9,122.5,0.0,0.0,0.0,0.001,0.0,0.008,2.37e-06
429,280.6,20.9,122.5,0.0,0.0,0.01,0.001,0.0,0.008,2.37e-06
430,281.1,20.9,122.4,-0.0,0.0,0.01,0.001,0.0,0.008,2.37e-06
431,281.5,20.9,122.4,0.0,0.0,0.01,0.001,0.0,0.008,2.37e-06
432,282.0,20.9,122.3,0.01,0.0,0.01,0.001,0.0,0.008,2.37e-06
433,282.5,20.9,122.3,0.0,0.0,0.01,0.001,0.0,0.008,2.37e-06
434,283.0,20.9,122.2,0.0,0.0,0.02,0.001,0.0,0.008,2.37e-06
435,283.5,20.9,122.2,-0.0,0.0,0.0,0.001,0.0,0.008,2.36e-06
436,284.0,20.9,122.1,0.01,0.0,0.01,0.001,0.0,0.009,2.36e-06
437,284.4,20.9,122.1,0.0,0.0,-0.0,0.001,0.0,0.009,2.37e-06
438,284.9,20.9,122.0,0.0,0.0,0.01,0.001,0.0,0.009,2.37e-06
439,285.4,20.9,122.0,0.0,0.0,0.02,0.001,0.0,0.009,2.37e-06
440,285.9,20.9,122.0,-0.0,0.0,0.01,0.001,0.0,0.009,2.36e-06
441,286.4,20.9,121.9,0.0,0.0,0.02,0.001,0.0,0.009,2.37e-06
442,286.8,20.9,121.9,0.0,0.0,0.01,0.001,0.0,0.009,2.37e-06
443,287.3,20.9,121.8,0.0,0.0,0.0,0.001,0.0,0.009,2.37e-06
444,287.8,21.0,121.8,0.0,0.0,0.02,0.001,0.0,0.009,2.37e-06
445,288.2,20.9,121.8,0.0,0.0,0.01,0.001,0.0,0.009,2.36e-06
446,288.6,21.0,121.7,0.0,0.0,0.02,0.001,0.0,0.009,2.36e-06
447,288.9,21.0,121.7,0.0,0.0,0.01,0.001,0.0,0.009,2.36e-06
448,289.2,21.0,121.7,0.0,0.0,0.01,0.001,0.0,0.009,2.36e-06
449,289.5,21.0,121.6,0.0,0.0,0.01,0.001,0.0,0.009,2.36e-06
450,289.7,21.0,121.6,0.0,0.0,0.0,0.001,0.0,0.009,2.36e-06
451,289.9,21.0,121.6,0.0,0.0,0.01,0.001,0.0,0.009,2.36e-06
452,290.1,21.0,121.6,0.0,0.0,0.01,0.001,0.0,0.009,2.36e-06
453,290.3,21.0,121.5,0.0,0.0,0.01,0.001,0.0,0.009,2.36e-06
454,290.5,21.0,121.5,0.0,0.0,0.01,0.001,0.0,0.009,2.36e-06
455,290.6,21.0,121.4,0.0,0.0,0.02,0.001,0.0,0.009,2.36e-06
456,290.8,21.0,121.4,0.01,0.0,0.01,0.001,0.0,0.009,2.36e-06
457,290.9,21.0,121.3,0.0,0.0,0.0,0.001,0.0,0.009,2.36e-06
458,291.1,21.0,121.3,0.0,0.0,0.03,0.001,0.0,0.009,2.36e-06
459,291.2,21.0,121.3,0.0,0.0,0.02,0.001,0.0,0.009,2.36e-06
460,291.3,21.0,121.2,0.0,0.0,0.0,0.001,0.0,0.009,2.36e-06
461,291.4,21.0,121.2,0.0,0.0,0.01,0.001,0.0,0.009,2.36e-06
462,291.5,21.0,121.2,0.0,0.0,0.01,0.001,0.0,0.009,2.36e-06
463,291.6,21.0,121.1,0.0,0.0,0.02,0.001,0.0,0.009,2.36e-06
464,291.7,21.0,121.1,0.0,0.0,0.02,0.001,0.0,0.009,2.36e-06
465,291.8,21.0,121.1,0.01,0.0,-0.0,0.001,0.0,0.009,2.36e-06
466,291.8,21.0,121.1,0.0,0.0,0.01,0.001,0.0,0.009,2.36e-06
467,291.9,21.0,121.0,0.01,0.0,0.02,0.001,0.0,0.009,2.36e-06
468,292.0,21.0,121.0,0.0,0.0,0.02,0.001,0.0,0.01,2.36e-06
469,292.0,21.0,121.0,0.0,0.0,0.01,0.001,0.0,0.01,2.36e-06
470,292.1,21.0,120.9,0.0,0.0,0.01,0.001,0.0,0.01,2.36e-06
471,292.2,21.0,120.9,0.0,0.0,0.01,0.001,0.0,0.01,2.36e-06
472,292.2,21.0,120.9,0.0,0.0,0.0,0.001,0.0,0.01,2.36e-06
473,292.3,21.0,120.9,0.0,0.0,0.0,0.001,0.0,0.01,2.36e-06
474,292.3,21.0,120.8,0.0,0.0,0.01,0.001,0.0,0.01,2.36e-06
475,292.4,21.0,120.8,0.01,0.0,0.01,0.001,0.0,0.01,2.36e-06
476,292.4,21.0,120.8,0.0,0.0,0.01,0.001,0.0,0.01,2.36e-06
477,292.5,21.0,120.7,0.01,0.0,0.01,0.001,0.0,0.01,2.36e-06
478,292.5,21.0,120.7,0.0,0.0,-0.0,0.001,0.0,0.01,2.36e-06
479,292.6,21.0,120.7,0.0,0.0,0.0,0.001,0.0,0.01,2.36e-06
480,292.6,21.0,120.7,0.0,0.0,0.0,0.001,0.0,0.01,2.36e-06
481,292.7,21.0,120.6,0.0,0.0,-0.0,0.001,0.0,0.01,2.36e-06
482,292.7,21.0,120.6,0.0,0.0,-0.0,0.001,0.0,0.01,2.36e-06
483,292.8,21.0,120.6,0.01,0.0,-0.01,0.001,0.0,0.01,2.36e-06
484,292.8,21.0,120.6,0.0,0.0,-0.0,0.001,0.0,0.01,2.36e-06
485,292.9,21.0,120.5,0.0,0.0,0.0,0.001,0.0,0.01,2.36e-06
486,292.9,21.0,120.5,0.0,0.0,-0.01,0.001,0.0,0.01,2.36e-06
487,292.9,21.0,120.5,0.0,0.0,-0.01,0.001,0.0,0.01,2.36e-06
488,293.0,21.0,120.5,0.0,0.0,-0.01,0.001,0.0,0.01,2.36e-06
489,293.0,21.0,120.4,0.0,0.0,-0.01,0.001,0.0,0.01,2.36e-06
490,293.1,21.0,120.4,0.01,0.0,-0.02,0.001,0.0,0.009,2.36e-06
491,293.1,21.0,120.4,0.01,0.0,-0.01,0.001,0.0,0.009,2.36e-06
492,293.1,21.0,120.3,0.01,0.0,-0.01,0.001,0.0,0.009,2.36e-06
493,293.2,21.0,120.3,0.0,0.0,-0.03,0.001,0.0,0.009,2.36e-06
494,293.2,21.0,120.3,0.0,0.0,-0.02,0.001,0.0,0.009,2.36e-06
495,293.2,21.0,120.3,0.0,0.0,-0.02,0.001,0.0,0.009,2.36e-06
496,293.3,21.0,120.3,0.0,0.0,-0.01,0.001,0.0,0.009,2.36e-06
497,293.3,21.0,120.3,0.0,0.0,-0.02,0.001,0.0,0.009,2.36e-06
498,293.3,21.0,120.3,0.0,0.0,-0.02,0.001,0.0,0.009,2.36e-06
499,293.4,21.0,120.2,0.0,0.0,-0.02,0.001,0.0,0.009,2.36e-06
500,293.4,21.1,120.2,0.0,0.0,-0.05,0.001,0.0,0.009,2.36e-06
501,293.5,21.1,120.2,0.01,0.0,-0.03,0.001,0.0,0.009,2.36e-06
502,293.5,21.1,120.2,0.0,0.0,-0.03,0.001,0.0,0.009,2.36e-06
503,293.5,21.1,120.1,0.01,0.0,-0.04,0.001,0.0,0.009,2.36e-06
504,293.5,21.1,120.1,0.0,0.0,-0.04,0.001,0.0,0.008,2.36e-06
505,293.6,21.1,120.1,0.0,0.0,-0.03,0.001,0.0,0.008,2.36e-06
506,293.6,21.1,120.1,0.0,0.0,-0.02,0.001,0.0,0.008,2.36e-06
507,293.6,21.1,120.1,0.0,0.0,-0.04,0.001,0.0,0.008,2.36e-06
508,293.7,21.1,120.1,0.0,0.0,-0.03,0.001,0.0,0.008,2.36e-06
509,293.7,21.1,120.1,0.0,0.0,-0.05,0.001,0.0,0.008,2.36e-06
510,293.7,21.1,120.1,0.0,0.0,-0.04,0.001,0.0,0.008,2.35e-06
511,293.8,21.1,120.1,0.01,0.0,-0.04,0.001,0.0,0.008,2.36e-06
512,293.8,21.1,120.1,0.0,0.0,-0.05,0.001,0.0,0.008,2.36e-06
513,293.8,21.1,120.1,0.0,0.0,-0.05,0.001,0.0,0.007,2.36e-06
514,293.9,21.1,120.1,0.0,0.0,-0.04,0.001,0.0,0.007,2.36e-06
515,293.9,21.1,120.1,0.0,0.0,-0.04,0.001,0.0,0.007,2.35e-06
516,293.9,21.1,120.0,0.0,0.0,-0.03,0.001,0.0,0.007,2.36e-06
517,294.0,21.1,120.0,0.0,0.0,-0.04,0.001,0.0,0.007,2.35e-06
518,294.0,21.1,120.0,0.0,0.0,-0.05,0.001,0.0,0.007,2.36e-06
519,294.0,21.1,120.0,0.01,0.0,-0.04,0.001,0.0,0.007,2.36e-06
520,294.0,21.1,119.9,0.0,0.0,-0.04,0.001,0.0,0.007,2.35e-06
521,294.1,21.1,119.9,0.0,0.0,-0.04,0.001,0.0,0.006,2.36e-06
522,294.1,21.1,119.9,0.0,0.0,-0.04,0.001,0.0,0.006,2.36e-06
523,294.1,21.1,119.8,-0.0,0.0,-0.04,0.001,0.0,0.006,2.35e-06
524,294.2,21.1,119.8,0.0,0.0,-0.04,0.001,0.0,0.006,2.36e-06
525,294.2,21.1,119.8,0.0,0.0,-0.05,0.001,0.0,0.006,2.35e-06
526,294.2,21.1,119.7,-0.0,0.0,-0.04,0.001,0.0,0.006,2.35e-06
527,294.2,21.1,119.7,0.0,0.0,-0.05,0.001,0.0,0.006,2.35e-06
528,294.3,21.1,119.7,-0.0,0.0,-0.05,0.001,0.0,0.006,2.36e-06
529,294.3,21.1,119.7,-0.0,0.0,-0.05,0.001,0.0,0.006,2.36e-06
530,294.3,21.1,119.6,0.0,0.0,-0.05,0.001,0.0,0.005,2.35e-06
531,294.4,21.1,119.6,-0.0,0.0,-0.04,0.001,0.0,0.005,2.35e-06
532,294.4,21.1,119.6,-0.0,0.0,-0.04,0.001,0.0,0.005,2.35e-06
533,294.4,21.1,119.6,-0.0,0.0,-0.05,0.001,0.0,0.005,2.35e-06
534,294.4,21.1,119.7,-0.0,0.0,-0.05,0.001,0.0,0.005,2.35e-06
535,294.5,21.1,119.7,-0.0,0.0,-0.05,0.001,0.0,0.005,2.35e-06
536,294.5,21.1,119.7,-0.0,0.0,-0.03,0.001,0.0,0.005,2.35e-06
537,294.5,21.1,119.8,-0.0,0.0,-0.04,0.001,0.0,0.004,2.35e-06
538,294.5,21.1,119.8,-0.0,0.0,-0.04,0.001,0.0,0.004,2.35e-06
539,294.6,21.1,119.8,-0.0,0.0,-0.04,0.001,0.0,0.004,2.35e-06
540,294.6,21.1,119.8,-0.0,0.0,-0.04,0.001,0.0,0.004,2.35e-06
541,294.6,21.1,119.8,-0.0,0.0,-0.04,0.001,0.0,0.004,2.35e-06
542,294.6,21.1,119.8,-0.01,0.0,-0.04,0.001,0.0,0.004,2.35e-06
543,294.7,21.1,119.8,-0.0,0.0,-0.03,0.001,0.0,0.004,2.35e-06
544,294.7,21.1,119.8,-0.01,0.0,-0.05,0.001,0.0,0.004,2.35e-06
545,294.7,21.1,119.8,-0.0,0.0,-0.04,0.001,0.0,0.003,2.35e-06
546,294.7,21.1,119.7,-0.0,0.0,-0.03,0.001,0.0,0.003,2.35e-06
547,294.7,21.1,119.7,-0.0,0.0,-0.04,0.001,0.0,0.003,2.35e-06
548,294.8,21.1,119.6,-0.0,0.0,-0.04,0.001,0.0,0.003,2.35e-06
549,294.8,21.1,119.5,-0.01,0.0,-0.04,0.001,0.0,0.003,2.35e-06
550,294.8,21.1,119.5,-0.01,0.0,-0.03,0.001,0.0,0.003,2.35e-06
551,294.8,21.1,119.5,-0.0,0.0,-0.03,0.001,0.0,0.003,2.35e-06
552,294.8,21.1,119.4,-0.01,0.0,-0.03,0.001,0.0,0.003,2.35e-06
553,294.9,21.1,119.4,-0.01,0.0,-0.03,0.001,0.0,0.003,2.35e-06
554,294.9,21.1,119.3,-0.01,0.0,-0.04,0.001,0.0,0.002,2.35e-06
555,294.9,21.1,119.3,-0.01,0.0,-0.03,0.001,0.0,0.002,2.35e-06
556,294.9,21.1,119.3,-0.01,0.0,-0.04,0.001,0.0,0.002,2.35e-06
557,294.9,21.1,119.2,-0.01,0.0,-0.02,0.001,0.0,0.002,2.35e-06
558,295.0,21.1,119.2,-0.01,0.0,-0.03,0.001,0.0,0.002,2.35e-06
559,295.0,21.1,119.2,-0.01,0.0,-0.03,0.001,0.0,0.002,2.35e-06
560,295.0,21.1,119.2,-0.01,0.0,-0.04,0.001,0.0,0.002,2.35e-06
561,295.0,21.1,119.3,-0.01,0.0,-0.02,0.001,0.0,0.002,2.35e-06
562,295.0,21.1,119.3,-0.01,0.0,-0.04,0.001,0.0,0.002,2.35e-06
563,295.0,21.1,119.4,-0.01,0.0,-0.04,0.001,0.0,0.002,2.35e-06
564,295.1,21.1,119.4,-0.01,0.0,-0.02,0.001,0.0,0.002,2.35e-06
565,295.1,21.1,119.5,-0.01,0.0,-0.04,0.001,0.0,0.001,2.35e-06
566,295.1,21.1,119.5,-0.01,0.0,-0.02,0.001,0.0,0.001,2.35e-06
567,295.1,21.1,119.5,-0.01,0.0,-0.02,0.001,0.0,0.001,2.35e-06
568,295.1,21.1,119.5,-0.01,0.0,-0.02,0.001,0.0,0.001,2.35e-06
569,295.1,21.1,119.5,-0.01,0.0,-0.03,0.001,0.0,0.001,2.35e-06
570,295.1,21.1,119.5,-0.01,0.0,-0.03,0.001,0.0,0.001,2.35e-06
571,295.2,21.1,119.5,-0.01,0.0,-0.03,0.001,0.0,0.001,2.35e-06
572,295.2,21.1,119.5,-0.01,0.0,-0.03,0.001,0.0,0.001,2.35e-06
573,295.2,21.1,119.5,-0.01,0.0,-0.02,0.001,0.0,0.001,2.35e-06
574,295.2,21.1,119.4,-0.01,0.0,-0.03,0.001,0.0,0.001,2.35e-06
575,295.2,21.1,119.4,-0.01,0.0,-0.03,0.001,0.0,0.001,2.35e-06
576,295.2,21.1,119.3,-0.01,0.0,-0.02,0.001,0.0,0.001,2.35e-06
577,295.3,21.1,119.3,-0.01,0.0,-0.03,0.001,0.0,0.001,2.35e-06
578,295.3,21.1,119.3,-0.01,0.0,-0.01,0.001,0.0,0.0,2.35e-06
579,295.3,21.1,119.2,-0.01,0.0,-0.01,0.001,0.0,0.0,2.35e-06
580,295.3,21.1,119.2,-0.01,0.0,-0.04,0.0,0.0,0.0,2.35e-06
581,295.3,21.1,119.1,-0.01,0.0,-0.02,0.0,0.0,0.0,2.35e-06
582,295.3,21.1,119.1,-0.01,0.0,-0.03,0.0,0.0,0.0,2.35e-06
583,295.3,21.1,119.0,-0.01,0.0,-0.02,0.0,0.0,0.0,2.35e-06
584,295.3,21.1,119.0,-0.01,0.0,-0.03,0.0,0.0,0.0,2.35e-06
585,295.4,21.1,119.0,-0.01,0.0,-0.03,0.0,0.0,-0.0,2.35e-06
586,295.4,21.1,119.0,-0.01,0.0,-0.01,0.0,0.0,-0.0,2.35e-06
587,295.4,21.1,119.0,-0.01,0.0,-0.02,0.0,0.0,-0.0,2.35e-06
588,295.4,21.1,119.0,-0.01,0.0,-0.02,0.0,0.0,-0.0,2.35e-06
589,295.4,21.1,119.0,-0.01,0.0,-0.02,0.0,0.0,-0.0,2.35e-06
590,295.4,21.0,119.1,-0.01,0.0,-0.03,0.0,0.0,-0.0,2.35e-06
591,295.4,21.0,119.1,-0.01,0.0,-0.02,0.0,0.0,-0.0,2.35e-06
592,295.4,21.0,119.2,-0.01,0.0,-0.01,0.0,0.0,-0.0,2.35e-06
593,295.5,21.0,119.2,-0.01,0.0,-0.03,0.0,0.0,-0.001,2.35e-06
594,295.5,21.0,119.3,-0.01,0.0,-0.02,0.0,0.0,-0.001,2.35e-06
595,295.5,21.0,119.3,-0.01,0.0,-0.01,0.0,0.0,-0.001,2.35e-06
596,295.5,21.0,119.3,-0.0,0.0,-0.02,0.0,0.0,-0.001,2.35e-06
597,295.5,21.0,119.4,-0.01,0.0,-0.02,0.0,0.0,-0.001,2.35e-06
598,295.5,21.0,119.4,-0.01,0.0,-0.01,0.0,0.0,-0.001,2.35e-06
